time,v1,v2,i12
0.02705,4.00280150217256,-2.00140075108628,-4.00280150217256
0.0271,4.08604702435318,-2.04302351217659,-4.08604702435318
0.02715,4.16828437557137,-2.08414218778568,-4.16828437557137
0.0272,4.24949326499127,-2.12474663249564,-4.24949326499127
0.02725,4.32965365553456,-2.16482682776728,-4.32965365553456
0.0273,4.40874576882435,-2.20437288441217,-4.40874576882435
0.02735,4.48675009006516,-2.24337504503258,-4.48675009006516
0.0274,4.56364737285793,-2.28182368642896,-4.56364737285793
0.02745,4.63941864394877,-2.31970932197439,-4.63941864394877
0.0275,4.71404520791032,-2.35702260395516,-4.71404520791032
0.02755,4.7875086517546,-2.3937543258773,-4.7875086517546
0.0276,4.85979084947608,-2.42989542473804,-4.85979084947608
0.02765,4.93087396652407,-2.46543698326203,-4.93087396652407
0.0277,5.00074046420306,-2.50037023210153,-5.00074046420306
0.02775,5.06937310400021,-2.53468655200011,-5.06937310400021
0.0278,5.13675495183859,-2.5683774759193,-5.13675495183859
0.02785,5.20286938225553,-2.60143469112777,-5.20286938225553
0.0279,5.2677000825046,-2.6338500412523,-5.2677000825046
0.02795,5.33123105658061,-2.6656155282903,-5.33123105658061
0.028,5.39344662916632,-2.69672331458316,-5.39344662916632
0.02805,5.45433144950016,-2.72716572475008,-5.45433144950016
0.0281,5.51387049516374,-2.75693524758187,-5.51387049516374
0.02815,5.57204907578847,-2.78602453789423,-5.57204907578847
0.0282,5.6288528366801,-2.81442641834005,-5.6288528366801
0.02825,5.68426776236062,-2.84213388118031,-5.68426776236062
0.0283,5.73828018002629,-2.86914009001315,-5.73828018002629
0.02835,5.79087676292127,-2.89543838146064,-5.79087676292127
0.0284,5.84204453362576,-2.92102226681288,-5.84204453362576
0.02845,5.89177086725796,-2.94588543362898,-5.89177086725796
0.0285,5.94004349458912,-2.97002174729456,-5.94004349458912
0.02855,5.98685050507077,-2.99342525253539,-5.98685050507077
0.0286,6.03218034977346,-3.01609017488673,-6.03218034977346
0.02865,6.0760218442363,-3.03801092211815,-6.0760218442363
0.0287,6.11836417122654,-3.05918208561327,-6.11836417122654
0.02875,6.15919688340858,-3.07959844170429,-6.15919688340858
0.0288,6.19850990592168,-3.09925495296084,-6.19850990592168
0.02885,6.23629353886578,-3.11814676943289,-6.23629353886578
